Last Reported,Status,Type,ID,Dups,Name,vCenter,Datacenter,Cluster,Host,Tag Count,Server Type,Server Status,Server Environment,OS Type,Engagement Manager,Data Center,Clients - A to I,Client Size Class,Application Stack,Application Environment,QAD Support Environmets,Clients - J to Q,Clients - R to Z,DMZ Server,Zerto Protection,Zerto Destination,Clustered Servers
2017/12/29 12:00,1,VM Guest,438141.0,Yes,Rightscale -  Windows 2012 FDA Qualified Master Image - qvarqadnts20,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438140.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2016EE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx007.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/29 11:40,1,VM Guest,438136.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2016EE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx007.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/29 11:40,1,VM Guest,438135.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2014SE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx006.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438118.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2015EE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/29 11:00,1,VM Guest,438092.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2014SE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx006.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438089.0,Yes,RightScale - base RHEL 6 64-bit FDA Golden Image,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx006.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438088.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/29 10:20,1,VM Guest,438076.0,Yes,RightScale - base RHEL 6 64-bit FDA Golden Image,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx007.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438048.0,Yes,RightScale -  Windows Server 2008 R2  Master Image QRF 2016EE ??? qvarqadnts19,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,438021.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2014EE,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx006.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437647.0,No,Z-VRAH-vwvmdr06.odqad.com-632387,81834-VWVCNDR1.odqad.com,Delong DataCenter,DeLong_DR_Cluster,vwvmdr06.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437549.0,Yes,RightScale-Windows 2012 FDA Golden Image for Precision TMS v17 QVARQADNTS24,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx004.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437546.0,Yes,RightScale -Windows Server 2012 R2 FDA Master Image QRF 2017EE ??? qvarqadnts2017,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437523.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2017EE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx004.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437504.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2016EE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx002.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437496.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2015EE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437385.0,Yes,base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE - qshkqadldb22,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437367.0,No,QSSYQADNTS2017,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437366.0,No,QSSYQADLDB2017,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/28 08:40,1,VM Guest,437363.0,Yes,RightScale-Windows 2012 FDA Golden Image for Precision TMS v17 QVARQADNTS24,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx002.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437358.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2016EE w%2fQXtend 1.8.6 - qssyqadldb19,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx004.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437357.0,No,Windows Server 2008 R2 Golden Image for QAD 2016EE - qssyqadnts19,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437356.0,Yes,Windows Server 2008 R2 Golden Image for QAD 2015EE - qssyqadnts18,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx002.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437355.0,Yes,base RHEL 6 64-bit FDA Golden Image QAD 2015EE w%2fQXtend 1.8.6 - qssyqadldb18,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx001.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437348.0,No,QSSIQADNTS2017,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx004.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437347.0,Yes,RightScale - Windows Server 2008 R2 FDA Golden Image for QAD 2014EE - qqadnts10,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx004.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437346.0,No,QSSIQADLDB2017,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437339.0,No,Windows Server 2008 R2 Golden Image for QAD 2014SE - qssyqadnts13,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437338.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2014SE w%2f QXtend 1.8.3 - qssyqadldb13,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx003.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437337.0,No,Windows Server 2008 R2 FDA Golden Image for QAD 2014EE - qssyqadnts10,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437334.0,Yes,QSHKQADNTS2017,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx011.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437333.0,Yes,QSHKQADLDB2017,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx012.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437327.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2014EE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437324.0,Yes,QSHKQADNTS2017,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx005.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437323.0,Yes,QSHKQADLDB2017,qshkqadnts001.odqad.com,Hong Kong DataCenter,Hong_Kong_Cluster01,qshkqadesx007.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Hong Kong - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437321.0,No,base RHEL 6 64-bit FDA MI QAD 2014EE OE11 w%2fQXtend 1.8.3 - qshyqadldb10,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437302.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2014SE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,437279.0,No,qvarbgints01,81834-vwnt06.odqad.com,ViaWest,SPC-Cluster,vwvm44.odqad.com,12,VMware Virtual Server,Active,Test||Production||Development,Windows,Teri Dugan,Arapahoe - ViaWest,"Beckett Gas, Inc. - 00065348",Class C,QRF,Client,-,-,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437277.0,Yes,RightScale - base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/27 06:40,1,VM Guest,437273.0,Yes,RightScale -  Windows Server 2008 R2  Master Image QRF 2016EE ??? qvarqadnts19,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437209.0,No,Windows Server 2008 R2 Golden Image for QAD 2016EE - qsfrqadnts19,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx011.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437208.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2016EE w%2fQXtend 1.8.6 - qsfrqadldb19,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437203.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2015EE w%2fQXtend 1.8.6 - qsfrqadldb18,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx011.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437202.0,No,Windows Server 2008 R2 Golden Image for QAD 2014SE - qsfrqadnts13,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx012.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437201.0,Yes,Windows Server 2008 R2 Golden Image for QAD 2015EE - qsfrqadnts18,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437200.0,No,base RHEL 6 64-bit FDA Golden Image QAD 2014SE w%2f QXtend 1.8.3 - qsfrqadldb13,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437198.0,Yes,Windows Server 2008 R2 Golden Image for QAD 2016EE - qssiqadnts19,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,437157.0,No,qvarvicnts02,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm012.odqad.com,11,VMware Virtual Server,Active,Test||Development,Windows,Denise Myers,Arapahoe - ViaWest,-,Class A,QRF,Client,-,-,Visteon Corporation - 00058419,-,-,-,-
2018/01/10 21:20,1,VM Guest,437153.0,No,Windows Server 2008 R2 FDA Golden Image for QAD 2014EE - qsfrqadnts10,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx014.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437152.0,No,base RHEL 6 64-bit FDA MI QAD 2014EE OE11 w%2fQXtend 1.8.3 - qsfrqadldb10,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx011.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:20,1,VM Guest,437151.0,Yes,base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE - qsfrqadldb22,qsfrqadnts001.odqad.com,Softlayer Paris,Paris Non-Production Cluster,qsfrqadesx011.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Paris - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437149.0,Yes,base RHEL 6 64-bit FDA Golden Image QAD 2016EE w%2fQXtend 1.8.6 - qssiqadldb19,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx003.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/26 17:40,1,VM Guest,437136.0,Yes,Windows Server 2008 R2 Golden Image for QAD 2016EE - qssiqadnts19,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/26 17:20,1,VM Guest,437135.0,Yes,base RHEL 6 64-bit FDA Golden Image QAD 2016EE w%2fQXtend 1.8.6 - qssiqadldb19,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx001.odqad.com,10,VMware Virtual Server,Active,Production-Infra,Linux,Michael Pack,Delong - ViaWest,-,Unclassified,-,QAD Servers,Zerto,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437132.0,No,base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE - qssyqadldb22,qssyqadnts001.odqad.com,Softlayer Sydney,Sydney_Cluster01,qssyqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Sydney - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:40,1,VM Guest,437129.0,Yes,base RHEL 6 64-bit FDA Qualified Master Image QAD base 2008SE - qssiqadldb22,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx003.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Linux,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2018/01/10 21:00,1,VM Guest,437113.0,Yes,qvarvicldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm014.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Denise Myers,Arapahoe - ViaWest,-,Class A,MFG,Client,-,-,Visteon Corporation - 00058419,-,-,-,-
2018/01/10 21:40,1,VM Guest,437111.0,Yes,Windows Server 2008 R2 Golden Image for QAD 2015EE - qssiqadnts18,qssiqadnts001.odqad.com,Singapore DataCenter,Singapore Cluster,qssiqadesx004.odqad.com,10,VMware Virtual Server,Server Template,Development-Infra,Windows,Michael Pack,Singapore - SoftLayer,-,Unclassified,-,QAD Servers,Golden Images - RightScale Golden Images,QAD Cloud Support - 00092315,-,-,-,-,-
2017/12/26 15:00,1,VM Guest,437109.0,Yes,qvarvicldb03,81834-vwnt06.odqad.com,ViaWest,Non-Production_Cluster,vwvm12.odqad.com,10,VMware Virtual Server,Active,Development,Linux,Denise Myers,Arapahoe - ViaWest,-,Class A,MFG,Client,-,-,Visteon Corporation - 00058419,-,-,-,-
